; Sample Rate 44100
; Channels 1
               0       -0.0571594 
  2.2675737e-005       -0.0585938 
  4.5351474e-005         -0.06604 
  6.8027211e-005       -0.0662231 
  9.0702948e-005       -0.0778809 
   0.00011337868        -0.100037 
   0.00013605442        -0.122223 
   0.00015873016        -0.141205 
    0.0001814059        -0.139771 
   0.00020408163        -0.124359 
   0.00022675737        -0.116608 
   0.00024943311        -0.100922 
   0.00027210884       -0.0731506 
   0.00029478458       -0.0606995 
   0.00031746032       -0.0759583 
   0.00034013605        -0.108521 
   0.00036281179        -0.121735 
   0.00038548753        -0.118347 
   0.00040816327         -0.16217 
     0.000430839        -0.226379 
   0.00045351474        -0.224182 
   0.00047619048        -0.181152 
   0.00049886621        -0.143158 
   0.00052154195        -0.104004 
   0.00054421769       -0.0975037 
   0.00056689342        -0.129608 
   0.00058956916        -0.133484 
    0.0006122449       -0.0788269 
   0.00063492063    -0.0036926302 
   0.00065759637        0.0319519 
   0.00068027211        0.0191956 
   0.00070294785     0.0094299298 
   0.00072562358       -0.0120239 
   0.00074829932        -0.100189 
   0.00077097506         -0.20755 
   0.00079365079        -0.266113 
   0.00081632653        -0.294464 
   0.00083900227        -0.323761 
     0.000861678        -0.353149 
   0.00088435374        -0.375397 
   0.00090702948        -0.386353 
   0.00092970522        -0.381012 
   0.00095238095        -0.357697 
   0.00097505669        -0.329346 
   0.00099773243        -0.306458 
    0.0010204082        -0.284454 
    0.0010430839          -0.2565 
    0.0010657596        -0.208069 
    0.0010884354        -0.147156 
    0.0011111111        -0.125549 
    0.0011337868        -0.147278 
    0.0011564626        -0.150085 
    0.0011791383        -0.107636 
    0.0012018141        -0.047699 
    0.0012244898    -0.0074157701 
    0.0012471655    -0.0022888202 
    0.0012698413    -0.0083313002 
     0.001292517       -0.0127258 
    0.0013151927       -0.0414734 
    0.0013378685       -0.0895081 
    0.0013605442        -0.112152 
      0.00138322       -0.0994263 
    0.0014058957       -0.0924683 
    0.0014285714        -0.114258 
    0.0014512472        -0.125549 
    0.0014739229       -0.0811768 
    0.0014965986     0.0012817401 
    0.0015192744        0.0675354 
    0.0015419501         0.101349 
    0.0015646259         0.121582 
    0.0015873016         0.113434 
    0.0016099773        0.0647278 
    0.0016326531        0.0395203 
    0.0016553288        0.0733643 
    0.0016780045         0.111206 
    0.0017006803         0.126892 
     0.001723356         0.130829 
    0.0017460317          0.11734 
    0.0017687075         0.107391 
    0.0017913832          0.11853 
     0.001814059         0.144897 
    0.0018367347         0.202271 
    0.0018594104         0.260895 
    0.0018820862         0.254913 
    0.0019047619         0.206268 
    0.0019274376         0.175323 
    0.0019501134         0.179077 
    0.0019727891         0.224121 
    0.0019954649         0.287506 
    0.0020181406         0.316315 
    0.0020408163         0.295013 
    0.0020634921         0.245453 
    0.0020861678         0.202148 
    0.0021088435          0.19162 
    0.0021315193         0.201141 
     0.002154195         0.214233 
    0.0021768707         0.238586 
    0.0021995465         0.266785 
    0.0022222222         0.283752 
     0.002244898         0.286957 
    0.0022675737         0.263763 
    0.0022902494         0.215881 
    0.0023129252         0.181732 
    0.0023356009         0.176758 
    0.0023582766         0.191071 
    0.0023809524         0.236603 
    0.0024036281         0.294983 
    0.0024263039         0.297333 
    0.0024489796         0.247711 
    0.0024716553          0.23465 
    0.0024943311         0.274963 
    0.0025170068         0.296875 
    0.0025396825         0.278717 
    0.0025623583         0.259491 
     0.002585034         0.244904 
    0.0026077098         0.217041 
    0.0026303855          0.18869 
    0.0026530612         0.174896 
     0.002675737         0.180847 
    0.0026984127         0.221283 
    0.0027210884         0.289246 
    0.0027437642         0.349609 
    0.0027664399         0.386597 
    0.0027891156         0.398376 
    0.0028117914         0.376495 
    0.0028344671         0.332916 
    0.0028571429         0.313721 
    0.0028798186         0.355774 
    0.0029024943         0.431732 
    0.0029251701         0.484802 
    0.0029478458         0.502258 
    0.0029705215         0.491058 
    0.0029931973         0.456818 
     0.003015873         0.437927 
    0.0030385488         0.456055 
    0.0030612245         0.492859 
    0.0030839002          0.53952 
     0.003106576         0.569977 
    0.0031292517         0.548859 
    0.0031519274         0.508057 
    0.0031746032         0.492645 
    0.0031972789         0.495361 
    0.0032199546         0.504089 
    0.0032426304          0.50882 
    0.0032653061         0.487091 
    0.0032879819         0.435761 
    0.0033106576         0.376984 
    0.0033333333         0.334503 
    0.0033560091         0.319489 
    0.0033786848         0.327087 
    0.0034013605         0.348907 
    0.0034240363         0.370941 
     0.003446712         0.373596 
    0.0034693878         0.348114 
    0.0034920635         0.301086 
    0.0035147392         0.258606 
     0.003537415         0.257629 
    0.0035600907         0.292267 
    0.0035827664         0.314026 
    0.0036054422         0.309448 
    0.0036281179         0.303131 
    0.0036507937         0.282593 
    0.0036734694         0.225586 
    0.0036961451         0.168396 
